date,siteclust,subregion,lon,lat,dhw
2023-12-03,3,Lower Keys,-81.386315,24.614938333333335,2.84
2023-12-03,30,Lower Keys,-81.9258,24.444805000000002,2.92
2023-12-03,31,Lower Keys,-81.90785,24.45692,2.9
2023-12-03,32,Lower Keys,-81.65581,24.493776666666665,2.7800000000000002
2023-12-03,33,Lower Keys,-81.485742,24.530938,2.7
2023-12-03,34,Lower Keys,-81.36317,24.62133,NA
2023-12-03,35,Middle Keys,-80.96599,24.68441,2.77
2023-12-03,36,Lower Keys,-81.44109888888889,24.540693333333333,2.67
2023-12-03,37,Lower Keys,-81.50222777777778,24.5262,2.7
2023-12-03,38,Lower Keys,-81.739744,24.474934,2.77
2023-12-03,39,Lower Keys,-81.67159,24.48972,2.7800000000000002
2023-12-03,4,Upper Keys,-80.41520614285714,24.986858335714285,1.85
2023-12-03,40,Lower Keys,-81.570164,24.51006,2.59
2023-12-03,41,Lower Keys,-81.63146,24.499615,2.7800000000000002
2023-12-03,42,Lower Keys,-81.52017,24.522404,2.6
2023-12-03,43,Lower Keys,-81.87914,24.454845,2.9
2023-12-03,44,Middle Keys,-80.73689,24.77622,2.9
2023-12-03,45,Lower Keys,-81.451145,24.53896,2.67
2023-12-03,46,Lower Keys,-81.70589444444444,24.482108888888888,2.84
2023-12-03,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-03,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-03,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-03,5,Middle Keys,-81.11055108108108,24.626045675675677,2.85
2023-12-03,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-03,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-03,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-03,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-03,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-03,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-03,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-03,57,Biscayne,-80.09595111111112,25.641212222222222,0.63
2023-12-03,58,Biscayne,-80.1385375,25.475755,1.46
2023-12-03,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-03,6,Lower Keys,-81.40537463414634,24.546137073170733,2.68
2023-12-03,60,Biscayne,-80.09989,25.7277,0.48
2023-12-03,61,Biscayne,-80.10125625,25.5656675,1.28
2023-12-03,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,2.14
2023-12-03,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,2.13
2023-12-03,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.6600000000000001
2023-12-03,65,Middle Keys,-80.6175075,24.90038,2.69
2023-12-03,66,Biscayne,-80.10287,25.53167,1.28
2023-12-03,67,Biscayne,-80.172505,25.35629,1.6
2023-12-03,68,Biscayne,-80.17822,25.33529,1.49
2023-12-03,7,Upper Keys,-80.281991,25.159758,1.8
2023-12-03,8,Middle Keys,-80.45652223333333,24.960605333333334,2.18
2023-12-03,9,Upper Keys,-80.26312043214286,25.148446528571426,1.72
2023-12-04,1,Upper Keys,-80.21065787388889,25.22146261977778,1.6600000000000001
2023-12-04,10,Upper Keys,-80.3502695,25.0337599,1.81
2023-12-04,11,Upper Keys,-80.30377966666667,25.112720216666666,1.76
2023-12-04,12,Upper Keys,-80.29363458333333,25.134927492105263,1.8
2023-12-04,13,Middle Keys,-80.484465,24.939072,2.32
2023-12-04,14,Upper Keys,-80.37158037500001,25.0137503375,1.59
2023-12-04,15,Upper Keys,-80.243,25.2092,1.73
2023-12-04,16,Upper Keys,-80.405216,25.01575,1.85
2023-12-04,17,Upper Keys,-80.2191835234375,25.209177501875,1.6600000000000001
2023-12-04,18,Upper Keys,-80.266,25.171266,1.72
2023-12-04,19,Upper Keys,-80.2088667,25.2807167,1.6500000000000001
2023-12-04,2,Lower Keys,-81.84418155555555,24.46009533333333,2.7
2023-12-04,20,Upper Keys,-80.24255788333333,25.186216616666666,1.73
2023-12-04,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,1.6600000000000001
2023-12-04,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,1.97
2023-12-04,23,Biscayne,-80.1861780047814,25.317226179867,1.6500000000000001
2023-12-04,24,Biscayne,-80.16031,25.3732,1.6
2023-12-04,25,Lower Keys,-81.37904,24.553425,2.52
2023-12-04,26,Lower Keys,-81.472025,24.5333225,2.5100000000000002
2023-12-04,27,Lower Keys,-81.54748363636364,24.516484545454546,2.43
2023-12-04,28,Lower Keys,-81.5935,24.50599,2.58
2023-12-04,29,Lower Keys,-81.76455999999999,24.471865,2.6
2023-12-04,3,Lower Keys,-81.386315,24.614938333333335,2.67
2023-12-04,30,Lower Keys,-81.9258,24.444805000000002,2.75
2023-12-04,31,Lower Keys,-81.90785,24.45692,2.73
2023-12-04,32,Lower Keys,-81.65581,24.493776666666665,2.62
2023-12-04,33,Lower Keys,-81.485742,24.530938,2.54
2023-12-04,34,Lower Keys,-81.36317,24.62133,NA
2023-12-04,35,Middle Keys,-80.96599,24.68441,2.62
2023-12-04,36,Lower Keys,-81.44109888888889,24.540693333333333,2.5100000000000002
2023-12-04,37,Lower Keys,-81.50222777777778,24.5262,2.54
2023-12-04,38,Lower Keys,-81.739744,24.474934,2.6
2023-12-04,39,Lower Keys,-81.67159,24.48972,2.62
2023-12-04,4,Upper Keys,-80.41520614285714,24.986858335714285,1.85
2023-12-04,40,Lower Keys,-81.570164,24.51006,2.43
2023-12-04,41,Lower Keys,-81.63146,24.499615,2.62
2023-12-04,42,Lower Keys,-81.52017,24.522404,2.44
2023-12-04,43,Lower Keys,-81.87914,24.454845,2.73
2023-12-04,44,Middle Keys,-80.73689,24.77622,2.73
2023-12-04,45,Lower Keys,-81.451145,24.53896,2.5100000000000002
2023-12-04,46,Lower Keys,-81.70589444444444,24.482108888888888,2.67
2023-12-04,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-04,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-04,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-04,5,Middle Keys,-81.11055108108108,24.626045675675677,2.7
2023-12-04,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-04,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-04,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-04,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-04,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-04,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-04,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-04,57,Biscayne,-80.09595111111112,25.641212222222222,0.63
2023-12-04,58,Biscayne,-80.1385375,25.475755,1.46
2023-12-04,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-04,6,Lower Keys,-81.40537463414634,24.546137073170733,2.52
2023-12-04,60,Biscayne,-80.09989,25.7277,0.48
2023-12-04,61,Biscayne,-80.10125625,25.5656675,1.28
2023-12-04,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,1.99
2023-12-04,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,1.98
2023-12-04,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.52
2023-12-04,65,Middle Keys,-80.6175075,24.90038,2.52
2023-12-04,66,Biscayne,-80.10287,25.53167,1.28
2023-12-04,67,Biscayne,-80.172505,25.35629,1.6
2023-12-04,68,Biscayne,-80.17822,25.33529,1.49
2023-12-04,7,Upper Keys,-80.281991,25.159758,1.8
2023-12-04,8,Middle Keys,-80.45652223333333,24.960605333333334,2.0300000000000002
2023-12-04,9,Upper Keys,-80.26312043214286,25.148446528571426,1.72
2023-12-05,1,Upper Keys,-80.21065787388889,25.22146261977778,1.52
2023-12-05,10,Upper Keys,-80.3502695,25.0337599,1.6400000000000001
2023-12-05,11,Upper Keys,-80.30377966666667,25.112720216666666,1.61
2023-12-05,12,Upper Keys,-80.29363458333333,25.134927492105263,1.6400000000000001
2023-12-05,13,Middle Keys,-80.484465,24.939072,2.13
2023-12-05,14,Upper Keys,-80.37158037500001,25.0137503375,1.44
2023-12-05,15,Upper Keys,-80.243,25.2092,1.57
2023-12-05,16,Upper Keys,-80.405216,25.01575,1.68
2023-12-05,17,Upper Keys,-80.2191835234375,25.209177501875,1.52
2023-12-05,18,Upper Keys,-80.266,25.171266,1.56
2023-12-05,19,Upper Keys,-80.2088667,25.2807167,1.5
2023-12-05,2,Lower Keys,-81.84418155555555,24.46009533333333,2.5300000000000002
2023-12-05,20,Upper Keys,-80.24255788333333,25.186216616666666,1.57
2023-12-05,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,1.6600000000000001
2023-12-05,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,1.82
2023-12-05,23,Biscayne,-80.1861780047814,25.317226179867,1.5
2023-12-05,24,Biscayne,-80.16031,25.3732,1.46
2023-12-05,25,Lower Keys,-81.37904,24.553425,2.35
2023-12-05,26,Lower Keys,-81.472025,24.5333225,2.35
2023-12-05,27,Lower Keys,-81.54748363636364,24.516484545454546,2.27
2023-12-05,28,Lower Keys,-81.5935,24.50599,2.42
2023-12-05,29,Lower Keys,-81.76455999999999,24.471865,2.44
2023-12-05,3,Lower Keys,-81.386315,24.614938333333335,2.49
2023-12-05,30,Lower Keys,-81.9258,24.444805000000002,2.58
2023-12-05,31,Lower Keys,-81.90785,24.45692,2.56
2023-12-05,32,Lower Keys,-81.65581,24.493776666666665,2.45
2023-12-05,33,Lower Keys,-81.485742,24.530938,2.37
2023-12-05,34,Lower Keys,-81.36317,24.62133,NA
2023-12-05,35,Middle Keys,-80.96599,24.68441,2.45
2023-12-05,36,Lower Keys,-81.44109888888889,24.540693333333333,2.35
2023-12-05,37,Lower Keys,-81.50222777777778,24.5262,2.37
2023-12-05,38,Lower Keys,-81.739744,24.474934,2.44
2023-12-05,39,Lower Keys,-81.67159,24.48972,2.45
2023-12-05,4,Upper Keys,-80.41520614285714,24.986858335714285,1.68
2023-12-05,40,Lower Keys,-81.570164,24.51006,2.27
2023-12-05,41,Lower Keys,-81.63146,24.499615,2.45
2023-12-05,42,Lower Keys,-81.52017,24.522404,2.27
2023-12-05,43,Lower Keys,-81.87914,24.454845,2.56
2023-12-05,44,Middle Keys,-80.73689,24.77622,2.54
2023-12-05,45,Lower Keys,-81.451145,24.53896,2.35
2023-12-05,46,Lower Keys,-81.70589444444444,24.482108888888888,2.5
2023-12-05,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-05,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-05,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-05,5,Middle Keys,-81.11055108108108,24.626045675675677,2.52
2023-12-05,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-05,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-05,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-05,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-05,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-05,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-05,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-05,57,Biscayne,-80.09595111111112,25.641212222222222,0.63
2023-12-05,58,Biscayne,-80.1385375,25.475755,1.31
2023-12-05,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-05,6,Lower Keys,-81.40537463414634,24.546137073170733,2.35
2023-12-05,60,Biscayne,-80.09989,25.7277,0.48
2023-12-05,61,Biscayne,-80.10125625,25.5656675,1.28
2023-12-05,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,1.84
2023-12-05,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,1.83
2023-12-05,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.52
2023-12-05,65,Middle Keys,-80.6175075,24.90038,2.32
2023-12-05,66,Biscayne,-80.10287,25.53167,1.28
2023-12-05,67,Biscayne,-80.172505,25.35629,1.46
2023-12-05,68,Biscayne,-80.17822,25.33529,1.34
2023-12-05,7,Upper Keys,-80.281991,25.159758,1.6400000000000001
2023-12-05,8,Middle Keys,-80.45652223333333,24.960605333333334,1.86
2023-12-05,9,Upper Keys,-80.26312043214286,25.148446528571426,1.56
2023-12-06,1,Upper Keys,-80.21065787388889,25.22146261977778,1.36
2023-12-06,10,Upper Keys,-80.3502695,25.0337599,1.46
2023-12-06,11,Upper Keys,-80.30377966666667,25.112720216666666,1.43
2023-12-06,12,Upper Keys,-80.29363458333333,25.134927492105263,1.46
2023-12-06,13,Middle Keys,-80.484465,24.939072,1.92
2023-12-06,14,Upper Keys,-80.37158037500001,25.0137503375,1.27
2023-12-06,15,Upper Keys,-80.243,25.2092,1.4000000000000001
2023-12-06,16,Upper Keys,-80.405216,25.01575,1.49
2023-12-06,17,Upper Keys,-80.2191835234375,25.209177501875,1.36
2023-12-06,18,Upper Keys,-80.266,25.171266,1.4000000000000001
2023-12-06,19,Upper Keys,-80.2088667,25.2807167,1.34
2023-12-06,2,Lower Keys,-81.84418155555555,24.46009533333333,2.36
2023-12-06,20,Upper Keys,-80.24255788333333,25.186216616666666,1.4000000000000001
2023-12-06,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,1.51
2023-12-06,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,1.67
2023-12-06,23,Biscayne,-80.1861780047814,25.317226179867,1.34
2023-12-06,24,Biscayne,-80.16031,25.3732,1.31
2023-12-06,25,Lower Keys,-81.37904,24.553425,2.17
2023-12-06,26,Lower Keys,-81.472025,24.5333225,2.17
2023-12-06,27,Lower Keys,-81.54748363636364,24.516484545454546,2.1
2023-12-06,28,Lower Keys,-81.5935,24.50599,2.25
2023-12-06,29,Lower Keys,-81.76455999999999,24.471865,2.27
2023-12-06,3,Lower Keys,-81.386315,24.614938333333335,2.3000000000000003
2023-12-06,30,Lower Keys,-81.9258,24.444805000000002,2.4
2023-12-06,31,Lower Keys,-81.90785,24.45692,2.38
2023-12-06,32,Lower Keys,-81.65581,24.493776666666665,2.2800000000000002
2023-12-06,33,Lower Keys,-81.485742,24.530938,2.19
2023-12-06,34,Lower Keys,-81.36317,24.62133,NA
2023-12-06,35,Middle Keys,-80.96599,24.68441,2.25
2023-12-06,36,Lower Keys,-81.44109888888889,24.540693333333333,2.17
2023-12-06,37,Lower Keys,-81.50222777777778,24.5262,2.19
2023-12-06,38,Lower Keys,-81.739744,24.474934,2.27
2023-12-06,39,Lower Keys,-81.67159,24.48972,2.2800000000000002
2023-12-06,4,Upper Keys,-80.41520614285714,24.986858335714285,1.49
2023-12-06,40,Lower Keys,-81.570164,24.51006,2.1
2023-12-06,41,Lower Keys,-81.63146,24.499615,2.2800000000000002
2023-12-06,42,Lower Keys,-81.52017,24.522404,2.1
2023-12-06,43,Lower Keys,-81.87914,24.454845,2.38
2023-12-06,44,Middle Keys,-80.73689,24.77622,2.33
2023-12-06,45,Lower Keys,-81.451145,24.53896,2.17
2023-12-06,46,Lower Keys,-81.70589444444444,24.482108888888888,2.33
2023-12-06,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-06,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-06,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-06,5,Middle Keys,-81.11055108108108,24.626045675675677,2.32
2023-12-06,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-06,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-06,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-06,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-06,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-06,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-06,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-06,57,Biscayne,-80.09595111111112,25.641212222222222,0.48
2023-12-06,58,Biscayne,-80.1385375,25.475755,1.1500000000000001
2023-12-06,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-06,6,Lower Keys,-81.40537463414634,24.546137073170733,2.17
2023-12-06,60,Biscayne,-80.09989,25.7277,0.48
2023-12-06,61,Biscayne,-80.10125625,25.5656675,1.12
2023-12-06,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,1.69
2023-12-06,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,1.68
2023-12-06,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.3800000000000001
2023-12-06,65,Middle Keys,-80.6175075,24.90038,2.1
2023-12-06,66,Biscayne,-80.10287,25.53167,1.12
2023-12-06,67,Biscayne,-80.172505,25.35629,1.31
2023-12-06,68,Biscayne,-80.17822,25.33529,1.17
2023-12-06,7,Upper Keys,-80.281991,25.159758,1.46
2023-12-06,8,Middle Keys,-80.45652223333333,24.960605333333334,1.6600000000000001
2023-12-06,9,Upper Keys,-80.26312043214286,25.148446528571426,1.4000000000000001
2023-12-07,1,Upper Keys,-80.21065787388889,25.22146261977778,1.19
2023-12-07,10,Upper Keys,-80.3502695,25.0337599,1.29
2023-12-07,11,Upper Keys,-80.30377966666667,25.112720216666666,1.26
2023-12-07,12,Upper Keys,-80.29363458333333,25.134927492105263,1.28
2023-12-07,13,Middle Keys,-80.484465,24.939072,1.72
2023-12-07,14,Upper Keys,-80.37158037500001,25.0137503375,1.09
2023-12-07,15,Upper Keys,-80.243,25.2092,1.24
2023-12-07,16,Upper Keys,-80.405216,25.01575,1.31
2023-12-07,17,Upper Keys,-80.2191835234375,25.209177501875,1.19
2023-12-07,18,Upper Keys,-80.266,25.171266,1.23
2023-12-07,19,Upper Keys,-80.2088667,25.2807167,1.17
2023-12-07,2,Lower Keys,-81.84418155555555,24.46009533333333,2.17
2023-12-07,20,Upper Keys,-80.24255788333333,25.186216616666666,1.24
2023-12-07,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,1.51
2023-12-07,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,1.53
2023-12-07,23,Biscayne,-80.1861780047814,25.317226179867,1.17
2023-12-07,24,Biscayne,-80.16031,25.3732,1.1500000000000001
2023-12-07,25,Lower Keys,-81.37904,24.553425,1.96
2023-12-07,26,Lower Keys,-81.472025,24.5333225,1.96
2023-12-07,27,Lower Keys,-81.54748363636364,24.516484545454546,1.9100000000000001
2023-12-07,28,Lower Keys,-81.5935,24.50599,2.06
2023-12-07,29,Lower Keys,-81.76455999999999,24.471865,2.09
2023-12-07,3,Lower Keys,-81.386315,24.614938333333335,2.08
2023-12-07,30,Lower Keys,-81.9258,24.444805000000002,2.21
2023-12-07,31,Lower Keys,-81.90785,24.45692,2.19
2023-12-07,32,Lower Keys,-81.65581,24.493776666666665,2.09
2023-12-07,33,Lower Keys,-81.485742,24.530938,1.99
2023-12-07,34,Lower Keys,-81.36317,24.62133,NA
2023-12-07,35,Middle Keys,-80.96599,24.68441,2.04
2023-12-07,36,Lower Keys,-81.44109888888889,24.540693333333333,1.96
2023-12-07,37,Lower Keys,-81.50222777777778,24.5262,1.99
2023-12-07,38,Lower Keys,-81.739744,24.474934,2.09
2023-12-07,39,Lower Keys,-81.67159,24.48972,2.09
2023-12-07,4,Upper Keys,-80.41520614285714,24.986858335714285,1.31
2023-12-07,40,Lower Keys,-81.570164,24.51006,1.9100000000000001
2023-12-07,41,Lower Keys,-81.63146,24.499615,2.09
2023-12-07,42,Lower Keys,-81.52017,24.522404,1.9100000000000001
2023-12-07,43,Lower Keys,-81.87914,24.454845,2.19
2023-12-07,44,Middle Keys,-80.73689,24.77622,2.1
2023-12-07,45,Lower Keys,-81.451145,24.53896,1.96
2023-12-07,46,Lower Keys,-81.70589444444444,24.482108888888888,2.13
2023-12-07,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-07,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-07,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-07,5,Middle Keys,-81.11055108108108,24.626045675675677,2.11
2023-12-07,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-07,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-07,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-07,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-07,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-07,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-07,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-07,57,Biscayne,-80.09595111111112,25.641212222222222,0.48
2023-12-07,58,Biscayne,-80.1385375,25.475755,0.99
2023-12-07,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-07,6,Lower Keys,-81.40537463414634,24.546137073170733,1.96
2023-12-07,60,Biscayne,-80.09989,25.7277,0.48
2023-12-07,61,Biscayne,-80.10125625,25.5656675,0.97
2023-12-07,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,1.54
2023-12-07,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,1.53
2023-12-07,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.3800000000000001
2023-12-07,65,Middle Keys,-80.6175075,24.90038,1.8800000000000001
2023-12-07,66,Biscayne,-80.10287,25.53167,0.97
2023-12-07,67,Biscayne,-80.172505,25.35629,1.1500000000000001
2023-12-07,68,Biscayne,-80.17822,25.33529,1.01
2023-12-07,7,Upper Keys,-80.281991,25.159758,1.28
2023-12-07,8,Middle Keys,-80.45652223333333,24.960605333333334,1.48
2023-12-07,9,Upper Keys,-80.26312043214286,25.148446528571426,1.23
2023-12-08,1,Upper Keys,-80.21065787388889,25.22146261977778,1.05
2023-12-08,10,Upper Keys,-80.3502695,25.0337599,1.1400000000000001
2023-12-08,11,Upper Keys,-80.30377966666667,25.112720216666666,1.12
2023-12-08,12,Upper Keys,-80.29363458333333,25.134927492105263,1.1300000000000001
2023-12-08,13,Middle Keys,-80.484465,24.939072,1.53
2023-12-08,14,Upper Keys,-80.37158037500001,25.0137503375,1.09
2023-12-08,15,Upper Keys,-80.243,25.2092,1.08
2023-12-08,16,Upper Keys,-80.405216,25.01575,1.16
2023-12-08,17,Upper Keys,-80.2191835234375,25.209177501875,1.05
2023-12-08,18,Upper Keys,-80.266,25.171266,1.08
2023-12-08,19,Upper Keys,-80.2088667,25.2807167,1.02
2023-12-08,2,Lower Keys,-81.84418155555555,24.46009533333333,1.98
2023-12-08,20,Upper Keys,-80.24255788333333,25.186216616666666,1.08
2023-12-08,21,Tortugas--Dry Tortugas NP,-82.867385,24.620765,1.37
2023-12-08,22,Tortugas--Dry Tortugas NP,-82.89099433333334,24.680955333333333,1.3800000000000001
2023-12-08,23,Biscayne,-80.1861780047814,25.317226179867,1.02
2023-12-08,24,Biscayne,-80.16031,25.3732,1
2023-12-08,25,Lower Keys,-81.37904,24.553425,1.76
2023-12-08,26,Lower Keys,-81.472025,24.5333225,1.76
2023-12-08,27,Lower Keys,-81.54748363636364,24.516484545454546,1.72
2023-12-08,28,Lower Keys,-81.5935,24.50599,1.8800000000000001
2023-12-08,29,Lower Keys,-81.76455999999999,24.471865,1.9100000000000001
2023-12-08,3,Lower Keys,-81.386315,24.614938333333335,1.86
2023-12-08,30,Lower Keys,-81.9258,24.444805000000002,2.02
2023-12-08,31,Lower Keys,-81.90785,24.45692,2
2023-12-08,32,Lower Keys,-81.65581,24.493776666666665,1.9100000000000001
2023-12-08,33,Lower Keys,-81.485742,24.530938,1.79
2023-12-08,34,Lower Keys,-81.36317,24.62133,NA
2023-12-08,35,Middle Keys,-80.96599,24.68441,1.8
2023-12-08,36,Lower Keys,-81.44109888888889,24.540693333333333,1.76
2023-12-08,37,Lower Keys,-81.50222777777778,24.5262,1.79
2023-12-08,38,Lower Keys,-81.739744,24.474934,1.9100000000000001
2023-12-08,39,Lower Keys,-81.67159,24.48972,1.9100000000000001
2023-12-08,4,Upper Keys,-80.41520614285714,24.986858335714285,1.16
2023-12-08,40,Lower Keys,-81.570164,24.51006,1.72
2023-12-08,41,Lower Keys,-81.63146,24.499615,1.9100000000000001
2023-12-08,42,Lower Keys,-81.52017,24.522404,1.72
2023-12-08,43,Lower Keys,-81.87914,24.454845,2
2023-12-08,44,Middle Keys,-80.73689,24.77622,1.84
2023-12-08,45,Lower Keys,-81.451145,24.53896,1.76
2023-12-08,46,Lower Keys,-81.70589444444444,24.482108888888888,1.95
2023-12-08,47,Broward-Miami,-80.1100105872521,25.997518832866962,0.46
2023-12-08,48,Broward-Miami,-80.1066370010376,26.013216018676758,0.46
2023-12-08,49,Broward-Miami,-80.09374128069196,26.145856584821427,NA
2023-12-08,5,Middle Keys,-81.11055108108108,24.626045675675677,1.9000000000000001
2023-12-08,50,Broward-Miami,-80.08564910888671,26.210536670684814,NA
2023-12-08,51,Broward-Miami,-80.0898677280971,26.182849611554825,NA
2023-12-08,52,Broward-Miami,-80.08897247314454,26.199350357055664,NA
2023-12-08,53,Broward-Miami,-80.098114013671875,26.109182834625244,0.32
2023-12-08,54,Broward-Miami,-80.09680938720703,26.1586332321167,NA
2023-12-08,55,Broward-Miami,-80.10639381408691,26.06255006790161,0.46
2023-12-08,56,Broward-Miami,-80.11518096923828,25.976316452026367,0.46
2023-12-08,57,Biscayne,-80.09595111111112,25.641212222222222,0.48
2023-12-08,58,Biscayne,-80.1385375,25.475755,0.8300000000000001
2023-12-08,59,Broward-Miami,-80.10703,25.83403,0.49
2023-12-08,6,Lower Keys,-81.40537463414634,24.546137073170733,1.76
2023-12-08,60,Biscayne,-80.09989,25.7277,0.48
2023-12-08,61,Biscayne,-80.10125625,25.5656675,0.8200000000000001
2023-12-08,62,Tortugas--Dry Tortugas NP,-82.7989565,24.702541500000002,1.3900000000000001
2023-12-08,63,Tortugas--Dry Tortugas NP,-82.7728,24.69355,1.37
2023-12-08,64,Tortugas--Dry Tortugas NP,-82.920517,24.61915,1.3800000000000001
2023-12-08,65,Middle Keys,-80.6175075,24.90038,1.6600000000000001
2023-12-08,66,Biscayne,-80.10287,25.53167,0.8200000000000001
2023-12-08,67,Biscayne,-80.172505,25.35629,1
2023-12-08,68,Biscayne,-80.17822,25.33529,0.86
2023-12-08,7,Upper Keys,-80.281991,25.159758,1.1300000000000001
2023-12-08,8,Middle Keys,-80.45652223333333,24.960605333333334,1.31
2023-12-08,9,Upper Keys,-80.26312043214286,25.148446528571426,1.08
2023-12-09,1,Upper Keys,-80.21065787388889,25.22146261977778,0.88
2023-12-09,10,Upper Keys,-80.3502695,25.0337599,0.96
2023-12-09,11,Upper Keys,-80.30377966666667,25.112720216666666,0.9400000000000001
2023-12-09,12,Upper Keys,-80.29363458333333,25.134927492105263,0.9500000000000001
2023-12-09,13,Middle Keys,-80.484465,24.939072,1.33
2023-12-09,14,Upper Keys,-80.37158037500001,25.0137503375,0.92
2023-12-09,15,Upper Keys,-80.243,25.2092,0.91
2023-12-09,16,Upper Keys,-80.405216,25.01575,0.98
2023-12-09,17,Upper Keys,-80.2191835234375,25.209177501875,0.88
2023-12-09,18,Upper Keys,-80.266,25.171266,0.91
2023-12-09,19,Upper Keys,-80.2088667,25.2807167,0.86
